Context,Relation,Maximum_Cardinality,Likehood
null,http://yago-knowledge.org/resource/infobox/en/manufacturer,1,0.984384199062092
null,http://yago-knowledge.org/resource/infobox/en/medaltemplates,1,0.9884088770299831
http://yago-knowledge.org/resource/wordnet_natural_object_100019128,http://yago-knowledge.org/resource/infobox/en/width,1,0.9846788183720943
null,http://yago-knowledge.org/resource/hasPredecessor,1,0.9906599970977206
null,http://yago-knowledge.org/resource/infobox/de/vereine,1,0.9905080878859611
null,http://www.wikidata.org/entity/P1057v,1,0.9906594662699605
null,http://www.wikidata.org/entity/P1057s,1,0.990163957150414
null,http://yago-knowledge.org/resource/infobox/nl/kaart,1,0.9874609613954869
null,http://yago-knowledge.org/resource/infobox/fr/nomdenaissance,1,0.989982146985564
null,http://yago-knowledge.org/resource/infobox/fr/logo,1,0.9888959948641534
null,http://yago-knowledge.org/resource/infobox/en/number,1,0.9770102045390582
null,http://yago-knowledge.org/resource/infobox/en/manager,1,0.9848055645645231
null,http://yago-knowledge.org/resource/infobox/de/os,1,0.9905588726713276
null,http://yago-knowledge.org/resource/infobox/de/pl,1,0.9902818169330482
null,http://yago-knowledge.org/resource/infobox/pl/wydany,1,0.9815606037406555
null,http://yago-knowledge.org/resource/infobox/en/shiplength,1,0.9756494076531919
null,http://www.wikidata.org/entity/P403s,1,0.9852407701995404
null,http://www.wikidata.org/entity/P403v,1,0.9905647892993147
null,http://yago-knowledge.org/resource/infobox/de/typ,1,0.9894866653479282
null,http://yago-knowledge.org/resource/infobox/de/pj,1,0.9889886596764694
null,http://yago-knowledge.org/resource/infobox/de/ot,1,0.9894954680063721
null,http://yago-knowledge.org/resource/infobox/de/plz,1,0.9834154242547468
null,http://yago-knowledge.org/resource/infobox/pl/siedziba,1,0.989173426149514
null,http://www.wikidata.org/entity/P140v,1,0.9904464136530041
null,http://yago-knowledge.org/resource/infobox/de/len,1,0.9893182903357928
null,http://www.wikidata.org/entity/P1266s,1,0.9836360093287654
null,http://www.wikidata.org/entity/P1266v,1,0.9904333219938573
null,http://yago-knowledge.org/resource/infobox/en/shipbeam,1,0.9778669539164552
null,http://yago-knowledge.org/resource/infobox/fr/parcourspro,1,0.9899452560609525
null,http://yago-knowledge.org/resource/infobox/de/gemeindeart,1,0.9904226572222942
null,http://yago-knowledge.org/resource/infobox/it/immagine,1,0.9731533791824863
null,http://yago-knowledge.org/resource/infobox/pl/rokwydania,1,0.9809811926817436
null,http://yago-knowledge.org/resource/infobox/en/class,1,0.9831261722091575
null,http://yago-knowledge.org/resource/infobox/pl/zawód,1,0.9903069069226469
null,http://yago-knowledge.org/resource/infobox/nl/county,1,0.9903553793332989
null,http://yago-knowledge.org/resource/infobox/fr/commune,1,0.990192782447203
null,http://www.wikidata.org/entity/P669s,1,0.9750554446978715
null,http://www.wikidata.org/entity/P669v,1,0.9903383861147551
null,http://yago-knowledge.org/resource/infobox/en/network,1,0.9773655217136873
null,http://yago-knowledge.org/resource/infobox/en/lastaired,1,0.98594404504311
null,http://www.wikidata.org/entity/P248q,1,0.9902176385322733
http://yago-knowledge.org/resource/wordnet_psychological_feature_100023100,http://yago-knowledge.org/resource/infobox/en/commander,2,0.9707772322479585
null,http://www.wikidata.org/entity/P638v,1,0.9902802890439596
null,http://yago-knowledge.org/resource/infobox/en/founder,1,0.9888222551618393
null,http://yago-knowledge.org/resource/infobox/de/sitz,1,0.9874464789413221
null,http://yago-knowledge.org/resource/infobox/pl/wytwórniap?ytowa,1,0.9839320042640979
null,http://yago-knowledge.org/resource/infobox/en/combatant,2,0.9728607972898313
null,http://yago-knowledge.org/resource/infobox/en/coorddisplay,1,0.9895529593667423
null,http://www.wikidata.org/entity/P938s,1,0.9902142198705199
null,http://www.wikidata.org/entity/P938v,1,0.9902142198705199
null,http://yago-knowledge.org/resource/infobox/pl/wyst?pygole,1,0.989831587458937
null,http://yago-knowledge.org/resource/infobox/en/platforms,1,0.9743968429075889
null,http://yago-knowledge.org/resource/infobox/pl/zoolog,1,0.9900601322190087
null,http://yago-knowledge.org/resource/hasSuccessor,1,0.9901407552657978
null,http://yago-knowledge.org/resource/infobox/en/opened,1,0.9788689994330673
null,http://www.wikidata.org/entity/P594s,1,0.9900250623579476
null,http://www.wikidata.org/entity/P594v,1,0.9901104406065078
null,http://yago-knowledge.org/resource/infobox/pl/kraj,1,0.9880012973454738
null,http://yago-knowledge.org/resource/infobox/de/musik,1,0.9868803714557867
null,http://yago-knowledge.org/resource/infobox/fr/propriétaire,1,0.9897263590870737
null,http://yago-knowledge.org/resource/infobox/fr/classement,1,0.9880044859017209
null,http://www.wikidata.org/entity/P574q,1,0.9898651890326899
null,http://www.wikidata.org/entity/P2019v,1,0.9900371733843563
null,http://www.wikidata.org/entity/P2019s,1,0.9813392388368791
null,http://yago-knowledge.org/resource/infobox/pl/adres,1,0.9883767831128843
null,http://yago-knowledge.org/resource/infobox/en/finalyear,1,0.9877521056837263
null,http://yago-knowledge.org/resource/infobox/pl/latawreprezentacji,1,0.98991007977439
null,http://yago-knowledge.org/resource/hasWeight,1,0.9899850155978441
null,http://yago-knowledge.org/resource/infobox/en/nextseason,1,0.9776266504845067
null,http://yago-knowledge.org/resource/infobox/fa/settlementtype,1,0.9896236826611468
null,http://yago-knowledge.org/resource/infobox/nl/imdb,1,0.9897530761082197
null,http://yago-knowledge.org/resource/infobox/en/imagename,1,0.987857509015707
null,http://yago-knowledge.org/resource/infobox/pl/wyst?pywreprezentacjigole,1,0.9899047323463064
null,http://www.wikidata.org/entity/P1772v,1,0.9899373442795029
null,http://www.wikidata.org/entity/P1772s,1,0.9899373442795029
null,http://yago-knowledge.org/resource/infobox/nl/geboorteland,1,0.9897506633604887
null,http://www.wikidata.org/entity/P460v,1,0.9899247090130716
null,http://yago-knowledge.org/resource/infobox/de/ds,1,0.9893466420893999
null,http://yago-knowledge.org/resource/infobox/fr/naissance,1,0.9892387158818972
null,http://yago-knowledge.org/resource/infobox/pl/dyscypliny,1,0.9899084572764133
null,http://www.wikidata.org/entity/P1747s,1,0.9899037675343632
null,http://www.wikidata.org/entity/P1747v,1,0.9899037675343632
null,http://yago-knowledge.org/resource/infobox/en/prevseason,1,0.9773604174716145
null,http://yago-knowledge.org/resource/infobox/fr/création,1,0.988336342525107
null,http://yago-knowledge.org/resource/infobox/de/höhebezug,1,0.9898173055082912
null,http://www.wikidata.org/entity/P1196s,1,0.9862090036537237
http://www.w3.org/2002/07/owl#Thing,http://yago-knowledge.org/resource/infobox/en/isbn,1,0.9700236989025117
null,http://www.wikidata.org/entity/P1196v,1,0.9898551475935421
null,http://yago-knowledge.org/resource/infobox/de/pro,1,0.9893587551972098
null,http://www.wikidata.org/entity/P197v,1,0.9898533333399564
null,http://www.wikidata.org/entity/P272v,1,0.989845384520359
null,http://yago-knowledge.org/resource/infobox/en/serviceyears,1,0.98920486122523
null,http://www.wikidata.org/entity/P691v,1,0.9898218834521021
null,http://www.wikidata.org/entity/P691s,1,0.987416163222687
null,http://www.wikidata.org/entity/P1315s,1,0.9830162057904528
null,http://www.wikidata.org/entity/P1315v,1,0.9898143194013316
null,http://yago-knowledge.org/resource/infobox/en/capacity,1,0.9874648215727382
null,http://www.wikidata.org/entity/P127v,1,0.9897811141605269
null,http://www.wikidata.org/entity/P241v,1,0.9897683456266391
null,http://www.wikidata.org/entity/P884s,1,0.9897092435566242
null,http://www.wikidata.org/entity/P884v,1,0.9897550621467026
null,http://yago-knowledge.org/resource/infobox/en/logo,1,0.9876268697475159
null,http://yago-knowledge.org/resource/infobox/en/locationcountry,1,0.9890498173152967
null,http://yago-knowledge.org/resource/infobox/de/reg,1,0.9895521157647503
null,http://yago-knowledge.org/resource/infobox/de/genre,1,0.9852236646967164
null,http://yago-knowledge.org/resource/infobox/fa/longew,1,0.9895734351196086
null,http://yago-knowledge.org/resource/infobox/fa/latns,1,0.9896194079037205
http://yago-knowledge.org/resource/wordnet_player_110439851,http://yago-knowledge.org/resource/infobox/en/debutdate,1,0.9841363335487756
null,http://yago-knowledge.org/resource/infobox/en/numepisodes,1,0.9865047008456751
null,http://yago-knowledge.org/resource/infobox/en/basincountries,1,0.9897030660092128
null,http://yago-knowledge.org/resource/infobox/fr/autresnoms,1,0.9892842868938281
null,http://yago-knowledge.org/resource/infobox/en/source,1,0.9841085848189246
null,http://yago-knowledge.org/resource/infobox/fr/producteur,1,0.982196585574095
null,http://yago-knowledge.org/resource/infobox/de/homepage,1,0.9842000739885003
null,http://yago-knowledge.org/resource/infobox/en/nativenamelang,1,0.989568972810807
null,http://www.wikidata.org/entity/P1013q,1,0.9895662851234094
null,http://www.wikidata.org/entity/P972q,1,0.9896543601509296
null,http://www.wikidata.org/entity/P585s,1,0.9830515699240949
null,http://www.wikidata.org/entity/P585v,1,0.9896538792156226
null,http://yago-knowledge.org/resource/infobox/en/colors,1,0.9859367373428077
null,http://www.wikidata.org/entity/P30v,1,0.989645210894696
null,http://www.wikidata.org/entity/P30s,1,0.9883774340796079
null,http://yago-knowledge.org/resource/infobox/de/gemeindename,1,0.9895456924327827
null,http://www.wikidata.org/entity/P686s,1,0.9896251422836575
null,http://www.wikidata.org/entity/P686v,1,0.9896251422836575
null,http://yago-knowledge.org/resource/infobox/en/airdate,1,0.985962850214753
null,http://yago-knowledge.org/resource/infobox/en/mediatype,1,0.9876218308960274
null,http://yago-knowledge.org/resource/infobox/fa/timezone,1,0.9890868652903491
null,http://yago-knowledge.org/resource/infobox/fa/populationasof,1,0.9891786416514206
null,http://yago-knowledge.org/resource/infobox/fr/carte,1,0.9887689996725708
null,http://yago-knowledge.org/resource/infobox/de/kamera,1,0.9890445050245927
null,http://yago-knowledge.org/resource/infobox/en/demographicstype,1,0.9804456911815086
null,http://yago-knowledge.org/resource/infobox/en/currentmembers,1,0.9888973405358452
null,http://yago-knowledge.org/resource/infobox/de/logo,1,0.9880783758210336
null,http://yago-knowledge.org/resource/infobox/de/drb,1,0.9893968968900295
null,http://www.wikidata.org/entity/P1992v,1,0.9895102597582682
null,http://www.wikidata.org/entity/P1992s,1,0.9895102597582682
null,http://www.wikidata.org/entity/P709s,1,0.9806853054286525
null,http://www.wikidata.org/entity/P709v,1,0.9895087556012582
http://yago-knowledge.org/resource/wordnet_event_100029378,http://yago-knowledge.org/resource/infobox/en/event,1,0.9703762112103113
null,http://yago-knowledge.org/resource/infobox/fa/populationtotal,1,0.9891696101458896
null,http://www.wikidata.org/entity/P36s,1,0.9847535575405194
null,http://www.wikidata.org/entity/P1077s,1,0.9895037370674151
null,http://www.wikidata.org/entity/P1077v,1,0.9895037370674151
null,http://yago-knowledge.org/resource/infobox/en/shipspeed,1,0.9788712114955745
null,http://www.wikidata.org/entity/P36v,1,0.9895024813082515
null,http://yago-knowledge.org/resource/infobox/en/careerstart,1,0.9890074153539263
null,http://yago-knowledge.org/resource/infobox/nl/geboortestad,1,0.9893903569273856
null,http://www.wikidata.org/entity/P1376v,1,0.9894843482553959
null,http://yago-knowledge.org/resource/infobox/fa/coordinatesdisplay,1,0.9890963624230393
null,http://yago-knowledge.org/resource/infobox/de/land,1,0.9859576135665333
null,http://yago-knowledge.org/resource/infobox/en/throws,1,0.9894472881276144
null,http://yago-knowledge.org/resource/infobox/en/bats,1,0.9894429473915747
null,http://yago-knowledge.org/resource/infobox/fa/latd,1,0.9891918373365242
null,http://yago-knowledge.org/resource/infobox/fa/utcoffset,1,0.9890447398864766
null,http://yago-knowledge.org/resource/infobox/fa/longd,1,0.9890910542261231
null,http://yago-knowledge.org/resource/infobox/en/shippropulsion,1,0.9806804880781532
null,http://yago-knowledge.org/resource/infobox/en/shipbuilder,1,0.9870603756487012
null,http://yago-knowledge.org/resource/infobox/de/spieletore,1,0.9893818880423966
null,http://yago-knowledge.org/resource/infobox/en/profession,1,0.988984287390686
null,http://yago-knowledge.org/resource/infobox/en/shiplaunched,1,0.9882161081903238
null,http://yago-knowledge.org/resource/infobox/fr/réalisation,1,0.989243470838143
null,http://www.wikidata.org/entity/P593v,1,0.9893476502431757
null,http://www.wikidata.org/entity/P593s,1,0.9893476502431757
null,http://yago-knowledge.org/resource/infobox/en/shiparmament,1,0.9707383765726137
null,http://yago-knowledge.org/resource/infobox/en/line,1,0.9773212390456493
null,http://yago-knowledge.org/resource/infobox/en/ground,1,0.9849791564500572
null,http://yago-knowledge.org/resource/infobox/en/locale,1,0.9876590115874937
null,http://yago-knowledge.org/resource/infobox/en/clubname,1,0.9876075246094652
null,http://yago-knowledge.org/resource/infobox/fr/éditeur,1,0.9791745981725135
null,http://yago-knowledge.org/resource/infobox/de/schnitt,1,0.989062649526794
null,http://www.wikidata.org/entity/P354s,1,0.9892375641089541
null,http://yago-knowledge.org/resource/infobox/en/finalteam,1,0.9869041690059469
null,http://yago-knowledge.org/resource/infobox/pl/nazwaoryginalna,1,0.9888161561670309
null,http://www.wikidata.org/entity/P354v,1,0.9892375641089541
null,http://www.wikidata.org/entity/P1562v,1,0.9891739314050134
null,http://www.wikidata.org/entity/P1562s,1,0.9890718487903322
null,http://yago-knowledge.org/resource/infobox/fr/scénario,1,0.9891219178099129
null,http://yago-knowledge.org/resource/infobox/en/pages,1,0.9843143325493894
null,http://yago-knowledge.org/resource/infobox/fr/sélectionnationale,1,0.9890218188254033
null,http://yago-knowledge.org/resource/infobox/pl/pr?dko??,1,0.9888826080405919
null,http://yago-knowledge.org/resource/infobox/en/imageshield,1,0.9886577057767014
null,http://yago-knowledge.org/resource/infobox/de/gründungsdatum,1,0.9857744304706365
null,http://yago-knowledge.org/resource/infobox/de/ortsteil,1,0.988055166702249
null,http://yago-knowledge.org/resource/infobox/pl/ukryty,1,0.9890866466006843
null,http://www.wikidata.org/entity/P1686q,1,0.9793907328389244
http://yago-knowledge.org/resource/yagoPermanentlyLocatedEntity,http://yago-knowledge.org/resource/infobox/en/president,1,0.9844689504711295
null,http://yago-knowledge.org/resource/infobox/nl/producer,1,0.9782113811117288
null,http://yago-knowledge.org/resource/infobox/en/releasedate,1,0.9833668769037119
null,http://yago-knowledge.org/resource/infobox/en/chairman,1,0.9875761098717607
null,http://yago-knowledge.org/resource/infobox/de/stand,1,0.9879363019108415
null,http://yago-knowledge.org/resource/infobox/en/county,1,0.985068379879629
null,http://yago-knowledge.org/resource/infobox/pl/krajprodukcji,1,0.988660530083284
null,http://yago-knowledge.org/resource/infobox/pl/dataza?o?enia,1,0.9875780214819796
null,http://yago-knowledge.org/resource/infobox/en/draftyear,1,0.9888451361716133
null,http://yago-knowledge.org/resource/infobox/en/field,1,0.98776886714408
null,http://yago-knowledge.org/resource/infobox/en/locationcity,1,0.9875565010172747
null,http://yago-knowledge.org/resource/infobox/en/principal,1,0.9721963056882049
null,http://www.wikidata.org/entity/P1303v,1,0.988982144459544
null,http://yago-knowledge.org/resource/infobox/en/bgcolour,1,0.9886544422341024
null,http://www.wikidata.org/entity/P243v,1,0.988964677045617
null,http://yago-knowledge.org/resource/infobox/fr/province,1,0.9883641582885301
null,http://www.wikidata.org/entity/P509v,1,0.9889415510699011
null,http://yago-knowledge.org/resource/infobox/fr/annéedesortie,1,0.9888872554139586
null,http://yago-knowledge.org/resource/infobox/nl/taal,1,0.9886101387503283
null,http://yago-knowledge.org/resource/infobox/fr/titreoriginal,1,0.9882845374433499
null,http://yago-knowledge.org/resource/infobox/en/shipdisplacement,1,0.9777796662031061
null,http://yago-knowledge.org/resource/infobox/fa/longm,1,0.9886429299766494
null,http://yago-knowledge.org/resource/infobox/fr/auteur,1,0.9752998165172939
null,http://yago-knowledge.org/resource/infobox/de/dt,1,0.9880870467880546
null,http://yago-knowledge.org/resource/infobox/de/langname,1,0.9875165813725291
null,http://yago-knowledge.org/resource/infobox/en/weightlb,1,0.988837316489059
null,http://yago-knowledge.org/resource/infobox/en/coach,1,0.9856768661150559
null,http://yago-knowledge.org/resource/infobox/fr/district,1,0.9888206672793047
null,http://yago-knowledge.org/resource/infobox/pl/rodzajp?yty,1,0.9876147738697765
null,http://www.wikidata.org/entity/P1476r,1,0.9881048022324244
null,http://yago-knowledge.org/resource/infobox/en/shipcomplement,1,0.9794277742086975
null,http://yago-knowledge.org/resource/infobox/fa/latm,1,0.988645412693138
null,http://yago-knowledge.org/resource/infobox/nl/wapen,1,0.9886801220737733
null,http://yago-knowledge.org/resource/infobox/nl/geboorteplaats,1,0.98878959236073
null,http://www.wikidata.org/entity/P449v,1,0.9887892864206976
null,http://www.wikidata.org/entity/P2168v,1,0.9887776421066111
null,http://www.wikidata.org/entity/P2168s,1,0.9834127744936451
null,http://yago-knowledge.org/resource/infobox/en/latdeg,1,0.9887662692865016
http://yago-knowledge.org/resource/wordnet_party_108256968,http://yago-knowledge.org/resource/infobox/en/leader,1,0.9703668064562991
null,http://yago-knowledge.org/resource/infobox/en/strength,2,0.9730410102719221
null,http://www.wikidata.org/entity/P840v,1,0.9887496088873956
null,http://yago-knowledge.org/resource/infobox/en/londeg,1,0.9886698922777999
null,http://yago-knowledge.org/resource/infobox/en/grades,1,0.9841996968710017
null,http://yago-knowledge.org/resource/infobox/en/ntupdate,1,0.9885453515647098
null,http://www.wikidata.org/entity/P1814s,1,0.9878693892628774
null,http://yago-knowledge.org/resource/infobox/en/latmin,1,0.9887013724761984
null,http://www.wikidata.org/entity/P1814v,1,0.9887057548225423
null,http://yago-knowledge.org/resource/infobox/fr/sport,1,0.9881400717636953
null,http://www.wikidata.org/entity/P176v,1,0.9886809588342976
null,http://yago-knowledge.org/resource/infobox/en/othername,1,0.9864138541537638
null,http://yago-knowledge.org/resource/infobox/fr/clubactuel,1,0.9885484231036555
null,http://yago-knowledge.org/resource/infobox/de/londeg,1,0.9886502885825935
null,http://yago-knowledge.org/resource/infobox/de/latdeg,1,0.9886502885825935
null,http://yago-knowledge.org/resource/infobox/pl/podgromada,1,0.9886487008772744
null,http://www.wikidata.org/entity/P1296v,1,0.988645523466681
null,http://www.wikidata.org/entity/P1296s,1,0.9789194026732638
null,http://yago-knowledge.org/resource/infobox/fr/acteur,1,0.9881845415241827
null,http://yago-knowledge.org/resource/infobox/en/lonmin,1,0.9886311920271643
null,http://www.wikidata.org/entity/P404v,1,0.988627041720132
null,http://yago-knowledge.org/resource/infobox/fa/populationdensitykm,1,0.988225964789574
null,http://yago-knowledge.org/resource/infobox/en/numemployees,1,0.9869206701112525
null,http://yago-knowledge.org/resource/infobox/fr/largeur,1,0.9716798159276689
null,http://yago-knowledge.org/resource/infobox/en/url,1,0.9839819331598625
null,http://yago-knowledge.org/resource/infobox/pl/zarz?dzaj?cy,1,0.97356933641725
null,http://yago-knowledge.org/resource/infobox/pl/datapremiery,1,0.9878335871182475
null,http://yago-knowledge.org/resource/infobox/en/size,1,0.9839173170892831
null,http://yago-knowledge.org/resource/infobox/en/creator,1,0.9852247015925868
null,http://yago-knowledge.org/resource/infobox/pl/polityk,1,0.9885267063273365
null,http://yago-knowledge.org/resource/infobox/en/osgridreference,1,0.988004673621456
null,http://yago-knowledge.org/resource/infobox/en/footnotes,1,0.9866769246682596
null,http://yago-knowledge.org/resource/infobox/de/nationalmannschaft,1,0.9884642340596297
null,http://yago-knowledge.org/resource/infobox/fr/suivantlien,1,0.988520141530969
null,http://www.wikidata.org/entity/P1273v,1,0.9885063186981845
null,http://www.wikidata.org/entity/P1273s,1,0.98833318277232
null,http://www.wikidata.org/entity/P41s,1,0.9810406055206535
null,http://yago-knowledge.org/resource/infobox/en/designer,1,0.9724488150673358
null,http://www.wikidata.org/entity/P41v,1,0.9885003793223845
null,http://www.wikidata.org/entity/P805q,1,0.986844718059931
null,http://yago-knowledge.org/resource/infobox/pl/j?zyk,1,0.9878778370166497
null,http://yago-knowledge.org/resource/infobox/de/leitung,1,0.9853509081137665
null,http://www.wikidata.org/entity/P25s,1,0.9851480946624874
null,http://www.wikidata.org/entity/P800v,1,0.9884310717552557
null,http://www.wikidata.org/entity/P25v,1,0.9884192857939519
null,http://yago-knowledge.org/resource/infobox/pl/czastrwania,1,0.9878242011964764
null,http://yago-knowledge.org/resource/infobox/en/elevation,1,0.9871666410195421
null,http://yago-knowledge.org/resource/infobox/it/tipo,1,0.9836745280736837
null,http://yago-knowledge.org/resource/infobox/en/period,1,0.9858971250692072
null,http://yago-knowledge.org/resource/infobox/nl/kenteken,1,0.9883758740732196
null,http://yago-knowledge.org/resource/infobox/fr/précédentlien,1,0.9883515826325961
null,http://yago-knowledge.org/resource/infobox/fr/albumsuivant,1,0.9866092723663558
null,http://www.wikidata.org/entity/P1816s,1,0.9875183611728966
null,http://yago-knowledge.org/resource/infobox/fr/albumprécédent,1,0.9863503316768886
null,http://www.wikidata.org/entity/P1816v,1,0.988349522849367
null,http://yago-knowledge.org/resource/infobox/de/lonmin,1,0.9881897138005423
null,http://yago-knowledge.org/resource/infobox/de/latmin,1,0.9882494291391778
null,http://www.wikidata.org/entity/P1411v,1,0.9883080963450012
null,http://yago-knowledge.org/resource/infobox/de/gründung,1,0.9876430668411871
null,http://yago-knowledge.org/resource/infobox/en/updated,1,0.9869224579689972
null,http://www.wikidata.org/entity/P684v,1,0.9882917501044977
null,http://www.wikidata.org/entity/P684s,1,0.9882917501044977
null,http://yago-knowledge.org/resource/infobox/pl/nachylenie,1,0.9882244625605309
null,http://www.wikidata.org/entity/P703q,1,0.988277084669874
null,http://yago-knowledge.org/resource/infobox/nl/mapname,1,0.9880915389994288
null,http://yago-knowledge.org/resource/infobox/pl/mimo?ród,1,0.988196139953199
http://yago-knowledge.org/resource/wordnet_region_108630039,http://yago-knowledge.org/resource/infobox/en/pop,1,0.9727900558831789
null,http://yago-knowledge.org/resource/infobox/nl/beroep,1,0.9873868064332507
null,http://yago-knowledge.org/resource/infobox/en/postcodedistrict,1,0.9827137846269987
null,http://yago-knowledge.org/resource/infobox/pl/re?yseria,1,0.9879320759542702
null,http://yago-knowledge.org/resource/infobox/nl/seizoen,1,0.9875621980717877
null,http://yago-knowledge.org/resource/infobox/en/photo,1,0.9861368511444604
null,http://yago-knowledge.org/resource/infobox/en/postcodearea,1,0.9843361562133743
null,http://www.wikidata.org/entity/P1746v,1,0.9881911391700596
null,http://www.wikidata.org/entity/P1746s,1,0.9881911391700596
null,http://yago-knowledge.org/resource/infobox/en/budget,1,0.9873194875530413
null,http://yago-knowledge.org/resource/infobox/pl/dope?niaczwsi,1,0.9881739376156684
null,http://yago-knowledge.org/resource/infobox/en/finaldate,1,0.9872988792124138
null,http://www.wikidata.org/entity/P1889s,1,0.9777189683469988
null,http://www.wikidata.org/entity/P1889v,1,0.9881422052287758
null,http://yago-knowledge.org/resource/infobox/nl/schrijver,1,0.9830042642739868
null,http://yago-knowledge.org/resource/infobox/fr/datedemiseàjour,1,0.987944427842161
null,http://yago-knowledge.org/resource/infobox/nl/opgericht,1,0.9878817034831793
null,http://yago-knowledge.org/resource/infobox/en/style,1,0.9843466554735745
null,http://yago-knowledge.org/resource/infobox/en/place,1,0.9867563919493154
null,http://www.w3.org/2002/07/owl#someValuesFrom,1,0.9881145934381386
null,http://www.w3.org/2002/07/owl#onProperty,1,0.9881145934381386
null,http://yago-knowledge.org/resource/infobox/nl/locatie,1,0.9855848371507856
null,http://yago-knowledge.org/resource/infobox/nl/positie,1,0.9870808656543536
null,http://yago-knowledge.org/resource/infobox/en/posttown,1,0.9842016567439935
null,http://yago-knowledge.org/resource/infobox/pl/peryhelium,1,0.987999099872093
null,http://www.wikidata.org/entity/P512v,1,0.9880584164456209
null,http://www.wikidata.org/entity/P1265s,1,0.986743883954882
null,http://www.wikidata.org/entity/P1265v,1,0.9880543468174616
null,http://yago-knowledge.org/resource/infobox/pl/aphelium,1,0.9879683661610895
null,http://yago-knowledge.org/resource/infobox/fa/timezonedst,1,0.9876457779594056
null,http://yago-knowledge.org/resource/infobox/en/affiliations,1,0.9852927904871859
null,http://yago-knowledge.org/resource/infobox/fa/utcoffsetdst,1,0.9878154119391277
null,http://www.wikidata.org/entity/P2123v,1,0.9880040600867949
null,http://www.wikidata.org/entity/P2123s,1,0.9880040600867949
null,http://yago-knowledge.org/resource/infobox/en/prev,1,0.9794946223331673
null,http://yago-knowledge.org/resource/infobox/fr/drapeau,1,0.9877486054546739
null,http://yago-knowledge.org/resource/infobox/pl/nagrany,1,0.9817771716900631
null,http://yago-knowledge.org/resource/infobox/de/karte,1,0.9861598412548452
null,http://yago-knowledge.org/resource/infobox/pl/scenariusz,1,0.9864740679012163
null,http://www.wikidata.org/entity/P1369s,1,0.9879214397749917
null,http://www.wikidata.org/entity/P1369v,1,0.9879845202644383
null,http://yago-knowledge.org/resource/infobox/pl/wikispecies,1,0.9879679117773587
null,http://yago-knowledge.org/resource/infobox/en/highlights,1,0.9861198786377897
null,http://yago-knowledge.org/resource/infobox/fr/vainqueur,1,0.9781915467220049
null,http://yago-knowledge.org/resource/infobox/en/companyname,1,0.9867181302542037
null,http://www.wikidata.org/entity/P1346v,1,0.987952753235004
null,http://yago-knowledge.org/resource/infobox/pl/herbgminy,1,0.9879299076137926
null,http://yago-knowledge.org/resource/infobox/en/oclc,1,0.9858094763935966
null,http://yago-knowledge.org/resource/infobox/pl/podrz?d,1,0.9878884558898444
null,http://yago-knowledge.org/resource/infobox/pl/jasno??,1,0.9878845961287247
null,http://yago-knowledge.org/resource/infobox/pl/wielkapó?o?,1,0.9878787995617831
null,http://yago-knowledge.org/resource/infobox/pl/lat,1,0.9878044265565867
null,http://yago-knowledge.org/resource/infobox/pl/dni,1,0.9878656298133902
null,http://yago-knowledge.org/resource/infobox/pl/obecnyklub,1,0.9878656298133902
null,http://yago-knowledge.org/resource/infobox/fr/saison,1,0.9872752156284808
null,http://yago-knowledge.org/resource/infobox/fa/unitpref,1,0.987596478171626
null,http://www.wikidata.org/entity/P81v,1,0.9878184103906569
null,http://yago-knowledge.org/resource/infobox/de/fsk,1,0.9877507902941688
null,http://yago-knowledge.org/resource/infobox/fr/état,1,0.9877987366325471
null,http://yago-knowledge.org/resource/infobox/en/pastmembers,1,0.9869586862530726
null,http://yago-knowledge.org/resource/infobox/pl/podtyp,1,0.9877979476982495
null,http://yago-knowledge.org/resource/infobox/en/directiona,1,0.983933946988809
null,http://yago-knowledge.org/resource/infobox/en/directionb,1,0.9842419422388285
null,http://www.wikidata.org/entity/P149v,1,0.9877602961278491
null,http://www.wikidata.org/entity/P274s,1,0.9835425754331664
null,http://www.wikidata.org/entity/P274v,1,0.9877535216408231
null,http://yago-knowledge.org/resource/infobox/de/nationaljahre,1,0.9876791066560677
null,http://yago-knowledge.org/resource/infobox/fa/postalcode,1,0.9870827247753838
null,http://www.wikidata.org/entity/P2043s,1,0.9868039156305505
null,http://yago-knowledge.org/resource/infobox/fa/areatotalkm,1,0.9874633602620444
null,http://www.wikidata.org/entity/P2043v,1,0.9877255076999291
null,http://yago-knowledge.org/resource/infobox/de/latsec,1,0.9856133331189652
null,http://www.wikidata.org/entity/P2446v,1,0.9877162610738891
http://yago-knowledge.org/resource/wordnet_physical_entity_100001930,http://yago-knowledge.org/resource/infobox/en/record,1,0.9743370085384634
null,http://www.wikidata.org/entity/P2446s,1,0.9877162610738891
null,http://yago-knowledge.org/resource/infobox/en/enrollment,1,0.9841279030134209
null,http://yago-knowledge.org/resource/infobox/de/lonsec,1,0.9876332017272901
null,http://yago-knowledge.org/resource/infobox/fr/enregistré,1,0.9789845750662338
null,http://yago-knowledge.org/resource/infobox/en/role,1,0.9779965597736738
null,http://yago-knowledge.org/resource/infobox/en/services,1,0.9863580330464826
null,http://yago-knowledge.org/resource/infobox/fr/production,1,0.9826467266533372
null,http://www.wikidata.org/entity/P478s,1,0.9876036840355569
null,http://www.wikidata.org/entity/P478v,1,0.9876713404034224
null,http://www.wikidata.org/entity/P409s,1,0.982995514454015
